Ganancia bruta,"Ganancia (pérdida), antes de impuestos",Efectivo y equivalentes al efectivo,Gastos de administración,Total de activos,Total pasivos,Razón de la Deuda/Ingresos (%),Ganancias acumuladas,Ganancia (pérdida),Impago
1111265,90411,43117,955348,26925033,26879877,0.998322899,35156,25805,0
21662,16431,10295,1028573,18515154,18481007,0.9981557269,24147,11009,0
172292,9051,3336263,873493,36026512,14240556,0.3952798983,19617746,6064,1
4037185,1861509,2772910,1176154,33697944,12306253,0.3651929922,19354581,1294358,1
3993406,1947649,2772910,1123942,33697946,12306253,0.3651929705,19354583,1295431,1
3993406,1947649,2658911,1123942,32849140,11861690,0.3610959069,20576993,1295431,1
3519652,1651129,76963,1095834,26056032,5630772,0.2161024365,2158998,2639571,1
2440763,630884,5568,1777079,25599540,5385131,0.2103604596,1948147,524433,1
3684850,319022,17992,2416809,3023001,504536,0.1668990516,2478465,213745,1
886423,643841,211145,733959,2791793,690266,0.2472482738,2061527,416938,1
766166,1254263,153941,551397,5661706,297833,0.05260481558,3206373,788224,1
2433756,2070449,289042,292191,4618977,660554,0.1430087225,1800923,1405450,1
1742627,1277493,1172898,440316,26797267,26650061,0.9945066786,72206,1008014,0
0,87787,34617,74091,19047145,18912845,0.9929490745,59300,12906,0
0,-269848,2256348,2056,33846807,21356958,0.6309888552,5109158,-331966,1
5015004,569691,1463255,3708291,24446780,13761352,0.5629106164,4649475,502101,1
2976405,565456,31785,1919690,6446725,1167380,0.1810810916,2069017,424180,1
820702,435241,264734,177136,6658871,3686692,0.553651212,1668989,407166,0
534089,172839,68031,135488,15998931,7266482,0.4541854703,7342292,71379,1
24823758,4431444,143220,20650079,15755079,9443946,0.5994223196,4215247,3127045,1
22335351,5558155,24781,16811766,10593989,8242445,0.7780303529,2276544,3323858,1
0,-951007,2346,53990,10327467,7010283,0.6787998451,3242184,-965640,0
0,1272950,118683,15,80500741,48244264,0.5993021108,24795405,1272449,0
0,-871135,5681944,3902013,74548732,41398134,0.555316407,25689526,-894121,0
0,8588190,1601758,2291056,37221626,19586306,0.5262076944,17197083,8572810,1
15070561,11799544,2436149,2818683,30227643,13471229,0.4456592596,16277397,7659534,1
9395596,5960891,1672770,2193108,13508294,5116811,0.3787903195,1260475,3651957,1
1542510,461627,984394,1296165,12824971,4809446,0.375006384,525139,401526,0
1427770,599434,311539,1062031,14750543,9431735,0.6394161218,2122461,525139,1
5627652,948888,819305,1363928,13208851,8644164,0.6544220992,1593948,562121,1
4047613,631884,204132,1269966,10260329,925333,0.09018550965,7130856,336077,1
415267,3759279,375965,153219,13751157,7760517,0.5643537486,1463106,3344356,1
415381,104208,5375568,225496,232785270,135369618,0.5815214081,85170650,-50935,1
12429452,2611773,7670262,6649728,216828316,118051419,0.5444465058,86531895,442758,1
14159854,4144399,4420838,4862122,189383830,21691039,0.1145347995,8797674,3275594,1
3472345,-1626252,8669807,1552147,173104993,18637597,0.1076664322,10936936,-2139262,1
5703244,2776673,7182,1263021,12931862,8722929,0.6745300097,1998115,1543375,0
1969712,815814,803042,696676,16079076,13514138,0.8404797639,1854120,533994,1
1682107,570493,64413,688436,204224098,28046855,0.1373337195,32922840,332984,1
4055279,-47244,1326246,5699656,197994443,21788635,0.1100466996,33152405,-628761,1
4136771,3628830,423,2241011,4560163,1578342,0.3461152595,2908796,3030351,1
81250,1227310,1426,132216,4418053,1584479,0.3586373907,2760549,1215546,1
81250,1084773,30830,143901,7134497,928710,0.1301717556,6187020,1067299,1
786365,140563,72012,113196,7199884,959396,0.1332515913,6221721,126536,1
1065001,335108,551311,151441,10339294,2709824,0.2620898487,3468815,331076,1
3200500,2285369,282942,1017023,9424626,2125435,0.2255192938,1975874,1530610,1
1955984,1124355,70093,688085,22150010,1329950,0.06004286228,20812560,376672,1
607173,1464123,262405,273253,20872138,1357506,0.06503914453,19507132,1246120,1
748625,6865453,31916,541296,22086976,18021149,0.8159174438,-74173,6427186,1
0,-1768,56573,2306,22093105,18016433,0.8154776343,-63328,-10845,0
0,-1747,2522,2475,12368161,12061830,0.975232292,-303669,-18923,0
437676,-1213329,44342,202374,11195052,11312041,1.010450063,-866652,-1213329,0
1579818,-745698,2919882,332874,12030128,6254225,0.5198801709,-36273,-745698,1
5914310,1530564,1668524,1509298,30885254,15244210,0.4935756721,653686,359229,1
3854705,603684,4561339,1864273,38196572,7876003,0.2061965927,20546713,297844,1
3627978,3045388,4148155,442644,34325867,6249738,0.1820707981,19677393,2388943,1
2316828,1727700,5598,552714,8259307,7401581,0.8961503671,478642,1409190,1
0,-32467,6262,152577,8294423,7398838,0.8920256418,516501,-38571,0
0,-301075,9816995,331189,32788002,2239409,0.06829964815,10031039,-303191,1
1518283,262746,11861923,684273,32700822,3088323,0.0944417544,9094945,270848,1
1170364,457270,54860,692977,2926468,1737913,0.5938602438,955087,974601,1
1039069,588577,38548,1030965,1401970,607762,0.4335057098,560740,394347,1
917911,235591,514953,640752,44479867,1852762,0.04165394649,4110689,235591,1
3017767,1192170,6303736,1873659,42891893,1001942,0.02335970576,2699790,737154,1
2291766,3560979,769362,1790035,23706616,22451692,0.9470643976,1239634,2657532,0
2396894,-906463,2178361,3463025,11014098,8822213,0.8009927822,2176595,-936961,0
2906322,655827,1362486,3079474,132906713,111065774,0.8356671495,4606017,446310,0
52075254,4771387,1358294,24301011,124036704,103010531,0.8304842654,4033563,3459865,0
51651156,4315561,268760,22990587,62462413,2039388,0.03264984335,5963839,2423117,1
134500,-246416,5070913,1855804,63500890,2492034,0.03924407989,6549670,-585831,1
279617,-206658,1207629,1721718,7724147,6753466,0.8743316252,961681,-769951,0
651823,180952,436692,397133,9011773,8162113,0.9057166664,840660,121021,1
651190,193872,937983,451575,3862531,2149166,0.5564139162,101005,117684,0
359401,138585,76903,460512,5982052,5252301,0.8780099203,17631,83614,0
521286,10897,4245962,568958,27053711,4736391,0.1750736156,8362460,2405,1
1781810,273019,4268242,1476813,28609853,6492297,0.2269252135,8162696,199764,1
2881167,1369722,660570,1430249,14916978,1399898,0.09384595191,2459211,1238106,1
165385,-510003,1115580,1409740,14106913,1335207,0.09464912699,3036463,-577252,1
1396857,439762,525522,810683,6520160,5191931,0.7962888948,789192,224834,0
1415475,33489,83490,801476,6614127,5201441,0.7864138381,873649,-84457,0
1780382,200121,688219,1050443,6649522,4886751,0.734902599,1413401,156549,1
1033761,276677,284398,1008895,6360002,4025877,0.6329993292,1984755,185374,1
1304980,813437,462445,1173188,34153295,20444114,0.5985985832,7775503,545003,1
13534056,4845347,710846,2011111,26234476,15531717,0.5920345808,4352705,3722798,1
10773437,1970478,6474459,1750153,14154088,5716018,0.4038421974,8393070,1529967,1
8605955,2608146,4542929,6525666,11903799,5125699,0.4305935441,6733100,1659970,1
7815313,1828067,1000,5889898,28639585,11,0.0000003840837778,-2,1053168,1
0,15,1000,0,26027009,12,0.0000004610595094,-6,10,1
0,18,1664832,0,14973165,5113363,0.3415018134,7752178,6,1
7471627,4132098,3662186,3783479,15922227,9076494,0.5700517899,5079141,3040525,1
11885412,7005962,1885777,4230751,43955086,24197075,0.5504954535,7145422,4047269,1
8495221,3290249,2846268,4590014,39496991,19316335,0.4890583943,7568067,2077355,1
13830514,9384012,2652245,4250833,113845865,41615661,0.3655438957,43337461,4899499,1
24310914,14049396,8630189,9468173,91889221,37346287,0.4064272892,32226934,11407574,1
21494675,9617510,9500187,8512191,19069663,9466866,0.496435936,3537463,6576743,1
6905807,4706022,9047235,2238706,16451963,7902111,0.4803141728,3639479,3052946,1
7082741,4995445,207634,2151834,11283263,447830,0.03968975996,8450402,3154961,1
135270,2191899,609751,49208,9245979,51253,0.005543274541,6809695,2090707,1
171363,-1421898,2250494,83477,360984056,159709341,0.4424276872,116098508,-1446491,0
35738058,5542105,8064925,28685630,362157123,165908721,0.4581125442,111072195,5542105,0
30583238,1975311,3934,30950834,4926407,2680159,0.5440392968,111712,634384,0
610381,139625,281155,438375,4643040,2508504,0.5402718908,0,111712,1
535289,76910,1825814,435778,45522014,7240522,0.1590553968,28808092,70930,1
1405476,3095966,1125450,235194,43372453,6876599,0.1585476155,26022454,2785638,1
821117,938944,2454278,259352,12515467,251459,0.02009185914,1839900,783514,1
233604,1122201,2496658,320633,10867292,472542,0.04348295785,1225785,1056125,1
284840,183186,796898,327833,74883409,24947643,0.3331531421,49915766,376665,1
613498,606318,431696,242608,75108356,25547439,0.3401411023,49540917,374849,1
591810,1065454,394752,176532,3355164,2359267,0.7031748672,280040,675984,1
3951256,187956,7090,85153,2606929,2130028,0.8170640627,-238956,187956,0
998611,-61996,1635598,119018,27978855,4197006,0.150006353,20393411,-61996,1
980345,2528861,555252,71362,27375475,3404289,0.1243554313,20582748,2320690,1
1505750,2779780,262492,57874,17071896,13053915,0.7646435405,1728129,1434162,0
5575908,1911700,944231,2055906,22403901,19040716,0.8498839555,718334,197206,0
8105526,1887002,602575,2303747,19758808,12612560,0.6383259557,7116248,1078317,0
4394532,2133012,150146,0,16454881,11217492,0.6817121315,5207389,1908859,0
3839573,1583207,1364049,0,63548053,43704043,0.6877322111,13644702,1407534,1
32187873,2769877,2485149,28824371,59459073,41540645,0.6986426613,11719120,1925582,1
40093325,11425970,3943,26926136,7015717,4822791,0.6874266736,-260848,7093234,1
0,-590150,44605,374543,7110952,4265702,0.599877766,343476,-604324,0
0,15622,4935,276169,11908496,7497660,0.6296059553,2335049,-9696,1
4353538,2550799,177497,1382583,11138284,7725806,0.6936262354,1353127,1706402,1
3107251,1290083,306285,1379398,9409970,2781629,0.2956044493,6217341,835616,1
335214,129151,287596,3103,8438984,2535943,0.3005033544,5492041,725300,1
332495,132341,180646,1746,3903990,2841323,0.7277997638,510784,609596,0
4446739,360132,394371,2449195,3237770,2204634,0.6809112445,481253,270070,1
4957768,453220,1096589,2971487,154183670,20595015,0.1335745543,27509452,240538,1
21106606,9190334,409085,1594819,150789920,18548895,0.123011505,33745364,9162707,1
13928367,16054802,103179067,3598553,851560069,146541,0.0001720853353,362927572,16132532,1
0,126020566,166519396,743241,805222205,346420,0.0004302166506,318030913,125598142,1
0,115721257,53749,965379,44201915,23943720,0.541689653,17121422,113694740,1
8007959,2540540,98128,6924079,40668192,22581377,0.5552589355,14950042,2171380,1
7276607,2822664,63462150,6380444,280561053,63518803,0.226399218,215927003,3933420,1
24756703,18507498,43874016,3646521,273255108,72350206,0.2647716507,199789655,16137348,1
8404791,2200527,195222,4302765,1870391,658790,0.3522204715,918021,-5088412,0
1220680,109063,431047,337380,1922033,762733,0.3968365788,870952,52321,1
1077764,74712,7672285,322771,31872345,2049480,0.06430276781,9871959,50057,1
9271422,910298,8251466,6691818,32944151,2059362,0.06251070182,24836889,969825,1
10782598,3107784,2750,7149471,29737623,465795,0.01566349133,18471642,2684627,1
856719,13402466,53394,121479,21857642,502297,0.0229803837,10555159,13356548,1
584301,3172724,2048904,420573,299916328,129655279,0.432304836,168336972,3145705,0
76370961,4155059,2150320,62693929,294842387,128547840,0.4359883303,164370470,3966502,0
71933519,1236949,88262,61008525,29712740,19260721,0.6482310618,1357015,862180,0
6900368,1541443,823013,1616217,30828728,21805589,0.7073139378,254662,1357015,0
6260747,881443,62604,1854055,1601869,76048,0.0474745438,1506656,234662,1
406404,116561,102832,512003,1518947,91792,0.06043133829,1407990,111854,1
487918,143240,39223,387152,15377844,14561764,0.9469314424,-183920,108194,0
179735,-77087,113245,276752,11757454,10939501,0.930431112,-182047,-80865,0
16113,-252195,0,243185,2460107,95024,0.0386259622,-94917,-259980,1
0,-7584,0,7578,2460000,87333,0.03550121951,-87333,-7584,1
0,-32655,613627,7149,52869532,2759985,0.05220369645,49774601,-32933,1
0,1305119,572408,16936,45410209,2145091,0.04723807812,42930172,1225669,1
0,1958918,34623,29081,84324092,5466586,0.06482828182,70715370,1797033,1
0,-23314,14,23316,84489493,7316652,0.08659836555,73497841,1763727,1
0,-21278,115153,21278,1614852,438083,0.2712836842,637116,-21283,1
935956,258362,579288,631010,1163374,132673,0.1140415722,516884,146068,1
441985,157017,3674,225874,5965025,2791605,0.4679955239,639693,78486,1
115644,34019,30225,78098,5671526,2845570,0.5017291642,619662,20031,1
237820,100180,74967,95951,43705924,33925655,0.7762255524,7723671,66983,1
14522274,12152366,275559,5280886,31283850,27596560,0.882134392,1872818,6806979,1
9479759,3732930,182828,8138554,9028742,1197354,0.1326158174,7085648,2421258,1
547395,76786,148010,585041,10588734,2806435,0.2650397111,7036559,49089,0
1161574,1843423,239236,639200,53421773,12641544,0.2366365489,24153537,1812239,1
2574860,2331937,486318,2072811,53445431,14569589,0.2726068202,22608082,1744387,1
2780467,1887766,1000,2504557,4661924,3316191,0.711335277,92413,1989314,1
0,107221,1000,7499,4653320,3400000,0.7306611194,0,92413,1
0,0,714241,0,15530888,9656824,0.6217818324,5152246,0,1
1478838,874443,475266,560944,14762985,9403093,0.6369371099,4675762,514172,1
1195984,522937,7687010,558523,50188784,30544476,0.6085916726,16661528,376876,1
4592381,945921,3049877,3509834,29478049,8683927,0.2945896114,17835863,683321,1
5538507,1281371,1,3497085,17911636,6863,0.0003831587466,7481665,245215,1
0,0,1,0,17911636,6863,0.0003831587466,7481665,0,1
0,-6862,3649966,6862,103806931,13715155,0.1321217655,51072924,-6862,1
1990464,985778,2619479,12553,82554495,7030011,0.08515600513,51226322,-153398,1
2353256,5074202,438370,450440,3169112,1664201,0.5251316457,1456030,6539688,1
2190806,936188,782335,1001426,2213719,1252842,0.5659444582,911996,544034,1
1873036,804968,1501855,1008259,483442714,401646414,0.8308045656,8141977,522891,0
10016420,-1261444,149407,6195457,406527997,323470253,0.795689978,9403421,-1261444,1
21217952,3281239,59137,8845783,4803595,1835724,0.3821562809,2642871,3033899,0
2701284,333811,206668,559807,5754011,2871994,0.4991290423,2557017,85854,1
1753693,544963,692813,392538,9030897,787694,0.08722212201,4725381,333148,1
302108,165102,1060628,198229,8495722,932582,0.1097707764,4608832,116549,1
296390,799375,3101752,189196,146657932,91449691,0.6235577562,17155808,754920,0
22937223,23104785,1507134,478061,146594961,111958471,0.763726599,-3415943,20571751,0
0,57714,332696,355906,47894163,47268030,0.9869267368,576133,-266168,0
219927,173904,2572748,120927,30799148,30178732,0.9798560661,570416,128583,0
503256,150814,609308,192034,7019924,6737427,0.9597578264,182497,101601,1
1575742,150617,84238,1463826,5104454,4895866,0.95913608,108588,73909,0
714952,156906,4204919,629896,27490565,6602063,0.240157414,17169642,91496,1
12274152,7744969,2003351,3106859,22541899,6289567,0.2790167324,12894382,5634887,1
11629989,5809196,2669321,3127027,68224790,57064404,0.8364174371,6257908,3609102,0
1850978,681825,3524163,1046297,70366880,59656323,0.8477897983,5808079,449829,0
1632250,327461,42902,1144464,26389703,599747,0.02272655361,18231331,173999,1
764726,1306097,101199,1494527,25522203,496174,0.01944087664,17535667,1163927,1
554319,2338537,109400,1019003,26279586,586889,0.02233250554,17895847,2214324,1
763980,1096167,10576,1507317,25997348,499293,0.01920553589,17829711,964643,1
578374,1924915,50635,1057609,9353464,7412511,0.792488323,-607188,1814360,1
3683719,-150219,251689,876051,10494013,8653357,0.8245994168,-380485,-226702,0
4595301,54161,5748719,869460,148577412,126732252,0.8529711905,21068461,4241,0
48478063,3742922,24718492,4230564,130307565,111021425,0.8519952391,18509441,2559020,0
42023826,3619218,1587799,3198002,29625733,20324208,0.686032241,6821444,2449662,1
32400573,6953117,1705395,3364250,28762007,22913253,0.7966500043,3692710,4962771,1
24970767,5223334,1060450,3173735,121620057,39445100,0.3243305502,10210087,3240364,1
13122297,3759450,598563,4759817,114958198,36079638,0.3138500657,7581604,2628483,1
12969459,3458266,1317,4482999,5561266,3328676,0.5985464461,1227790,3852121,1
231721,46095,50,208861,5448970,3254006,0.5971781823,1190164,37626,0
191165,90635,687,252437,4211478,2012893,0.4779540579,51071,84666,1
-88772,-831007,44,158214,6514017,3411855,0.5237712766,954648,-903577,0
-557275,-1059296,3755872,325356,227556354,158600890,0.6969741218,8955464,-1107891,1
13112959,18427575,2713983,810635,183306009,118781441,0.6479953475,14524568,16697539,1
8465005,11701267,150492,953402,3495338,1371195,0.3922925337,56273,10883745,1
3015364,156151,335119,477801,4249346,2199000,0.5174913975,1027524,71711,1
9414257,1630781,57628,456092,68815155,11415443,0.165885596,23799485,1042962,1
0,6640540,57628,11116,64981269,10052449,0.1546976406,22589927,6640233,1
0,6795037,1179942,21419,4041769,3605030,0.8919436019,366096,6793386,1
1610200,116817,653760,1498876,3740422,3372654,0.9016774043,297125,68971,1
1502882,104110,914340,1334677,31586472,10675757,0.3379851032,19910715,65229,1
8325453,1820358,907968,446347,31986418,12259839,0.3832826483,18750787,1219640,1
4466569,1562131,7778,109754,8723269,3578841,0.410263744,4884428,1005502,1
