Codigo Instancia,Nit,Fecha Corte,Punto Entrada,Se reunió el Máximo Órgano Social para considerar los estados financieros,Valor de las utilidades decretadas en miles de pesos (ejercicio inmediatamente anterior),Razón social de la sociedad,Objeto social principal,Clasificación Industrial Internacional Uniforme Versión 4 A.C,Corte de cuentas según estatutos,Fecha de constitución (Aaaa-Mm-Dd),Fecha de vencimiento (Aaaa-Mm-Dd),Estado actual,Tipo societario,La sociedad es,Dirección de notificación judicial registrada en Cámara de Comercio,Departamento de la dirección de notificación judicial,Ciudad de la dirección de notificación judicial,Dirección del domicilio,Departamento de la dirección del domicilio,Ciudad de la dirección del domicilio,Teléfono del domicilio,Celular corporativo,E-mail de la sociedad,Matricula mercantil número,Domicilio casa matriz sucursal de sociedad extranjera,País del domicilio casa matriz sucursal de sociedad extranjera,La compañía está obligada a tener Revisor fiscal?,El Revisor fiscal pertenece a una firma?,A que firma pertenece el Revisor Fiscal?,Los estados finacieros estan acompañados del dictamen del revisor fiscal?,Concepto del Revisor fiscal en su informe,Estos estados financieros presentan información reexpresada?,La información reexpresada corresponde a:,Reexpresión según normatividad que aplique,"La Entidad posee inversiones en subsidiarias, asociadas y/o negocios conjuntos?"
183712,900176591,12/31/2019,50 NIIF Pymes - Separados,Si,1399518,NOVELL SOFTWARE NOLA COMPAÑIA LTDA,EDICION DE PROGRAMAS DE INFORMATICA (SOFTWARE),J5820 - Edición de programas de informática (software),01. ANUAL,9/4/2007,9/4/2057,ACTIVA,03. SOCIEDAD LIMITADA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CALLE 100 N 9 A 45 TORRE 1 OFICINA 701,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,CALLE 100 N 9 A 45 TORRE 1 OFICINA 701,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,6222766,3152407363,alejandro.schwed@microfocus.com,NULL,,,Si,Si,CR FINANCIAL & LEGAL SERVICES COLOMBIA SAS,Si,03. LIMPIO,No,,,Si
183740,800109193,12/31/2019,50 NIIF Pymes - Separados,Si,200000,BLUM Y LLO Y COMPAÑIA S EN C ,"ADQUISICION DE BIENES DE CUALQUIER NATURALEZA, PARA SU EXPLOTACION ECONOMICA, ADMINISTRACION, ARRENDAMIENTO O ENAJENACION DE LOS MISMOS, ADQUISICION DE INMUEBLES RURALES PARA EL CULTIVO DE CAÑA   ",K6613 - Otras actividades relacionadas con el mercado de valores,01. ANUAL,10/5/1990,10/5/2040,ACTIVA,04. SOCIEDAD EN COMANDITA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,AV 4 A N  6 N 67  OF 408 ED SIGLO XXI ,VALLE,CALI-VALLE,AV 4 A N  6 N 67  OF 408 ED SIGLO XXI ,VALLE,CALI-VALLE,6614782,3113735699,lpreciado6@hotmail.com,274906-6,,,Si,No,,Si,03. LIMPIO,Si,1. Modificación información corte anterior,,Si
183802,890942985,12/31/2019,50 NIIF Pymes - Separados,Si,,EXCARVAR S.A.S CONSTRUCCION DE OBRAS CIVILES F4210 - Construcción de carreteras y vías de ferrocarril 01. ANUAL 1986-12-30  ACTIVA 08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS 07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES ,CONSTRUCCION DE OBRAS CIVILES ,F4210 - Construcción de carreteras y vías de ferrocarril,01. ANUAL,12/30/1986,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,Cra 43B 34 S 22 ANTIOQUIA ENVIGADO-ANTIOQUIA Cra 43B 34 S 22 ANTIOQUIA ENVIGADO-ANTIOQUIA 3203000 3146201508 recepcion@excarvar.com 53115 ,ANTIOQUIA,ENVIGADO-ANTIOQUIA,Cra 43B 34 S 22 ,ANTIOQUIA,ENVIGADO-ANTIOQUIA,3203000,3146201508,recepcion@excarvar.com ,53115,,,Si,No,,Si,03. LIMPIO,No,,,Si
183815,900133295,12/31/2019,50 NIIF Pymes - Separados,Si,,LIEGO SAS,ACTIVIDADES INMOBILIARIAS CON INMUEBLES PROPIOS,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,01. ANUAL,1/22/2007,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CR 17 93 A 41 PISO 2,BOGOTA D.C.,CHAPINERO-BOGOTA D.C.,CR 17 93 A 41 PISO 2,BOGOTA D.C.,CHAPINERO-BOGOTA D.C.,6107210,3102629699,impuestos@v2kconstructora.com,1671131,,,Si,Si,BURGOS CONTADORES ASOCIADOS LTDA,Si,03. LIMPIO,No,,,Si
183831,900678990,12/31/2019,50 NIIF Pymes - Separados,Si,,SOLARI INVERSIONES Y DESARROLLOS INMOBILIARIOS SAS ,4111,F4111 - Construcción de edificios residenciales,01. ANUAL,10/31/2017,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CALLE 77 #59-61 OFICINA 403 ,ATLANTICO,BARRANQUILLA-ATLANTICO,CALLE 77 #59-61 OFICINA 403 ,ATLANTICO,BARRANQUILLA-ATLANTICO,3852057,3104242544,INFO@SOLARI.COM.CO ,333701,,,Si,Si,ARGUELLES AUDITORES & ASOCIADOS SA,Si,03. LIMPIO,No,,,Si
183862,900062992,12/31/2019,50 NIIF Pymes - Separados,No,,EVACOL SAS,FABRICACION DE CALZADO  Y ACCESORIOS,"C1522 - Fabricación de otros tipos de calzado, excepto calzado de cuero y piel",01. ANUAL,12/5/2005,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CARRERA 23 # 13 40,VALLE,YUMBO-VALLE,CARRERA 23 # 13-40,VALLE,YUMBO-VALLE,6959484,3123502784,contador@evacol.com,674681-16,,,Si,No,,,,No,,,Si
183875,890917499,12/31/2019,50 NIIF Pymes - Separados,Si,,TOPCO SA,CONSTRUCCION DE  OBRAS CIVILES DE INGENIEREIA,F4290 - Construcción de otras obras de ingeniería civil,01. ANUAL,10/20/1976,10/20/2050,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CRA 11 98 07 OF 201 A,BOGOTA D.C.,CHAPINERO-BOGOTA D.C.,CRA 11 98 07 OF 201 A,BOGOTA D.C.,CHAPINERO-BOGOTA D.C.,3289770,3213580629,YMILLAN@MINCIVIL.COM,8132466,,,Si,No,,Si,03. LIMPIO,No,,,Si
183877,900027991,12/31/2019,50 NIIF Pymes - Separados,No,,TRIGUS SAS,ACTIVIDADES DE LA INDUSTRIA DE ALIMENTOS ,C1081 - Elaboración de productos de panadería,01. ANUAL,5/13/2005,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CL 14B 116 20 BG 1,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,CL 14B 116 20 BG 1,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,6498970,3113093028,estave@aerodelicias.com,1486310,,,Si,No,,Si,03. LIMPIO,No,,,Si
183895,890103197,12/31/2019,50 NIIF Pymes - Separados,Si,9546630,ORGANIZACION RADIAL OLIMPICA S.A,RADIODIFUSION,J6010 - Actividades de programación y transmisión en el servicio de radiodifusión sonora,01. ANUAL,2/10/1969,12/7/2028,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CALLE 72 48-37,ATLANTICO,BARRANQUILLA-ATLANTICO,CALLE 72 48-37,ATLANTICO,BARRANQUILLA-ATLANTICO,3850500,3135999252,lcaballero@oro.com.co,11139,,,Si,Si,PriceWaterhuseCoopers,Si,03. LIMPIO,No,,,Si
183910,860013791,12/31/2019,50 NIIF Pymes - Separados,Si,,GASES UNIDOS DE COLOMBIA SAS,OTRAS ACTIVIDADES DE DISTRIBUCION DE FONDOS,K6494 - Otras actividades de distribución de fondos,01. ANUAL,3/8/1996,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CR 56 19 49,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,CR 56 19 49,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,6477000,3102357429,yuly.castaneda@grupounigas.co,15076,,,Si,No,,Si,03. LIMPIO,No,,,Si
183963,890901298,12/31/2019,50 NIIF Pymes - Separados,Si,,DYNA & CIA. S.A.,"FABRICACION Y COMERCIO DE ARTICULOS DE FERRETERIA, ","G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",01. ANUAL,7/23/1962,12/31/2072,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CRA 45 32 D 135 INT 105 BARRIO LA GABRIELA,ANTIOQUIA,BELLO-ANTIOQUIA,CRA 45 32 D 135 INT 105 BARRIO LA GABRIELA,ANTIOQUIA,BELLO-ANTIOQUIA,4449191,3117047858,finanzas@dyna.com.co,21-005660-4,,,Si,Si, L&Q REVISORES FISCALES AUDITORES EXTERNOS S.A.S.,Si,03. LIMPIO,No,,,Si
183971,800093320,12/31/2019,50 NIIF Pymes - Separados,Si,3000000,PROYECTOS DE INGENIERIA S. A. PROING S. A. ,"""SERVICIOS DE INGENIERIA ELECTRICA EN CONSTRUCCION "" ",F4321 - Instalaciones eléctricas,01. ANUAL,3/2/1989,3/2/2089,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CR 38 # 15 - 229 VALLE YUMBO-VALLE CR 38 # 15 - 229  ,VALLE,YUMBO-VALLE,CR 38 # 15 - 229 VALLE YUMBO-VALLE CR 38 # 15 - 229  ,VALLE,YUMBO-VALLE,6544436,3113678282,proingsa@proing.com.co ,237560-4,,,Si,No,,Si,03. LIMPIO,No,,,Si
183983,900473596,12/31/2019,50 NIIF Pymes - Separados,No,,INVERSIONES MUVAR SAS,"COMPRA,VENTA,ARRENDAMIENTO,ADMINISTRACION,Y AVALUO DE MUEBLES E INMUEBLES SEAN PROPIOS O AJENOS Y TODA CLASE DE REPRESENTACIONES COMERCIALES DE PERSONAS NATURALES  O JURIDICAS NACIONALES O EXTRANJERAS . CONSTRUCCION DE URGANIZACIONES, EDIFICIOS,CASAS, CENTROS COMERCIALES Y SIMILARES. SERVICIO DE INTERMEDIACION Y COMIISIONISTA EN TRANSACCIONES COMERCIALES Y/O CIVILES. INVERTIR EN OTRAS SOCIEDADES Y SUMINISTRAR BIENES DE CAPITAL. PARTICIPAR Y LICITAR PARA LA CONSTRUCCION DE OBRAS CIVILES PUBLICAS Y PRIVADAS. ASESORIA EN OBRAS CIVILES, DISEÑOS ESTRUCTURALES, Y TODAS LAS OPERACIONES COMERCIALES Y DE SERVICIOS  RELACIONADAS CON LA ADMINISTRACIÓN DE EDIFICIOS, ",F4111 - Construcción de edificios residenciales,01. ANUAL,10/19/2011,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CL 18 12 53 OF 510 C.C. INNOVO,BOYACA,DUITAMA-BOYACA,CL 18 12 53 OF  510 C.C. INNOVO,BOYACA,DUITAMA-BOYACA,7605275,3212049575,inversionesmuvar@hotmail.es,65710,,,Si,No,,Si,03. LIMPIO,Si,1. Modificación información corte anterior,,Si
184001,900669995,12/31/2019,50 NIIF Pymes - Separados,Si,205885581,JAYCO TECH SAS,Alquiler bienes inmuebles,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,01. ANUAL,3/1/2013,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CL 18 B SUR CR 38 54 INT 1901,ANTIOQUIA,MEDELLIN-ANTIOQUIA,CL 18 B SUR CR 38 54 INT 1901,ANTIOQUIA,MEDELLIN-ANTIOQUIA,6040555,3148892961,contabilidad.medellin@herratec.com.co,21-499326-12,,,Si,Si,CARVAJAL ASESORES EMPRESARIALES SAS,Si,03. LIMPIO,No,,,Si
184018,830081895,12/31/2019,50 NIIF Pymes - Separados,Si,,OMEGA ENERGY COLOMBIA,EXPLORACION Y PRODUCCION DE CRUDO Y O GAS,B0610 - Extracción de petróleo crudo,01. ANUAL,11/29/2000,11/29/3010,ACTIVA,02. SUCURSAL EXTRANJERA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,AV CR 9 115 06 P 18 OF 1808,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,AV CR 9 115 06 P 18 OF 1808,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,7423338,3103444102,contabilidad@pbi.com.co,1064381,ISLAS VIRGENES BRITANICAS,863 - VIRGENES - ISLAS (BRITANICAS),Si,Si,KPMG,Si,03. LIMPIO,No,,,Si
184028,830095375,12/31/2019,50 NIIF Pymes - Separados,Si,,GRUPO ORTIZ Y LOPERA LIMITADA GRUPO ORTILOP LTDA,"LA SOCIEDAD TENDRA POR OBJETO LAS SIGUIENTES ACTIVDADES, A) EXPLOTACION DE LA INDUSTRIA HOTELERA Y SUS RELACIONADOS, EN DESARROLLO DE SU OBJETO LA SOCIEDAD PODRA, B-EJERCER EL AGENCIAMIENTO Y REPRESENTACION DE PERSONAS NATURALES Y JURIDICAS NACIONALES Y EXTRANJERAS, DE ALMACENADORES DE LOS BIENES Y SERVICIOS RELACIONADOS DIRECTA O INDIRECTAMENTE CON SU OBJETO.",I5621 - Catering para eventos,01. ANUAL,11/21/2001,12/31/2019,ACTIVA,03. SOCIEDAD LIMITADA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CLE 127 13A 12 OF 301,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,CLE 127 13A 12 OF 301,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,2161769,3108563444,ortilopltda@yahoo.com,1143236,,,Si,No,,Si,03. LIMPIO,No,,,Si
184042,900486495,12/31/2019,50 NIIF Pymes - Separados,Si,,ANDES MOTORS SAS,COMERCIO DE VEHICULOS AUTOMOTORES NUEVO,G4511 - Comercio de vehículos automotores nuevos,01. ANUAL,11/9/2011,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,AV 30 DE AGOSTO 103 81 BG 2 TIERRA BUENA,RISARALDA,PEREIRA-RISARALDA,AV 30 DE AGOSTO 103 81 BG 2 TIERRA BUENA,RISARALDA,PEREIRA-RISARALDA,3247575,3214954450,JOHANNA.CAMARGO@CYCASOCIADOS.COM.CO,18142570,,,Si,No,,Si,03. LIMPIO,No,,,Si
184070,813000052,12/31/2019,50 NIIF Pymes - Separados,Si,1074409,INVERSIONES PROIN SAS,COMERCIO DE DOTACION Y SEGURIDAD INDUSTRIAL,G4690 - Comercio al por mayor no especializado,01. ANUAL,4/21/1995,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CR 2 11 18,HUILA,NEIVA-HUILA,CR 2 11 18,HUILA,NEIVA-HUILA,8711220,3166251184,contabilidad@proinltda.com,69910,,,Si,No,,Si,03. LIMPIO,No,,,Si
184078,860352594,12/31/2019,50 NIIF Pymes - Separados,Si,,CENTRO DE TECNOLOGIA OFTALMICA SAS,"EN DESARROLLO DE SU OBJETO SOCIAL PRINCIPAL LA SOCIEDAD LLEVARÁ A CABO LAS SIGUIENTES ACTIVIDADES: 1) PROPORCIONAR A SUS ACCIONISTAS Y A LA COMUNIDAD OFTALMOLÓGICA EN GENERAL NACIONAL O INTERNACIONAL TECNOLOGÍA DE AVANZADA Y LOS EQUIPOS MÉDICOS NECESARIOS PARA LA PRÁCTICA DE EXÁMENES, DIAGNÓSTICOS, TRATAMIENTOS, DETERMINACIÓN DE ESTADOS PATOLÓGICOS, EVALUACIONES MÉDICAS, SEGUIMIENTOS Y DEMÁS EN EL CAMPO DE LA OFTALMOLOGÍA Y SUS ESPECIALIDADES. ",Q8691 - Actividades de apoyo diagnóstico,01. ANUAL,9/21/1985,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,AC 134 7 B 83 CS 410 ,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,AC 134 7 B 83 CS 410 ,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,6257723,3107750857,centrodetecnologia@ctoltda.com,249903,,,Si,No,,Si,03. LIMPIO,No,,,Si
184106,900403392,12/31/2019,50 NIIF Pymes - Separados,Si,,INVERSIONES CUSEZAR SA,INVERSION EN SOCIEDADES NACIONALES DEDICADAS A NEGOCIOS MERCANTILES ,K6613 - Otras actividades relacionadas con el mercado de valores,01. ANUAL,12/22/2010,12/31/2080,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,AC 116 NO. 7 - 15  IN 2 P 16 ,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,AC 116 NO. 7 - 15  IN 2 P 16 ,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,6516066,3143206195, COMUNICACIONES@INVERSIONESCUSEZAR.COM ,2051411,,,Si,Si,BALANCES SOLUCIONES Y CONTROLES SAS ,Si,03. LIMPIO,No,,,Si
184114,830016191,12/31/2019,50 NIIF Pymes - Separados,Si,,INVERSIONES Y DESARROLLOS LOS ALISOS SAS,ARRENDAMIENTO DE BIENES INMUEBLES ,M7010 - Actividades de administración empresarial,01. ANUAL,4/1/1996,4/1/2040,ACTIVA,04. SOCIEDAD EN COMANDITA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,AV BOYACA 77 A 35 ,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,AV BOYACA 77 A 35 ,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,4375577,3143377436,acontabilidad@kiamotors.com.co,697762,,,Si,No,,Si,03. LIMPIO,No,,,Si
184145,891701294,12/31/2019,50 NIIF Pymes - Separados,No,,TENERIFE SA ,LA SOCIEDAD TENDRA COMO OBJETO SOCIAL LA EXPLOTACION DE NEGOCIOS DE HOTELERIA ,I5511 - Alojamiento en hoteles,01. ANUAL,2/20/1978,6/21/2024,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CARRERA 2 No 11A 98 RODADERO ,MAGDALENA,SANTA-MARTA-MAGDALENA,CARRERA 2 No 11A 98 RODADERO ,MAGDALENA,SANTA-MARTA-MAGDALENA,4237222,3183645451,contabilidad@tamaca.com.co,5853,,,Si,No,,Si,03. LIMPIO,No,,,Si
184199,830010893,12/31/2019,50 NIIF Pymes - Separados,Si,,GEOCING SAS,"""CONSULTORIA, ASESORAMIENTO E INTERVENTORIA EN LAS DIFERENCTES RAMAS DEL MEDIO AMBIENTE "" ",M7110 - Actividades de arquitectura e ingeniería y otras actividades conexas de consultoría técnica,01. ANUAL,11/2/1995,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CL 120 49 44,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,CL 120 49 44,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,7046969,3208936602,contaduria@geocing.com,671918,,,Si,No,,Si,03. LIMPIO,No,,,Si
184201,860046192,12/31/2019,50 NIIF Pymes - Separados,No,,HOTELES BOGOTA PLAZA S.A.,5511,I5511 - Alojamiento en hoteles,01. ANUAL,10/20/1975,12/31/2050,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CLL 100 18A 30,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,CLL 100 18A 30,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,6322200,3108745769,jcontab@bogotaplazahotel.com,372111,,,Si,Si,ARM CONTADORES SAS,Si,03. LIMPIO,No,,,Si
184218,900082494,12/31/2019,50 NIIF Pymes - Separados,Si,,NANAIMO S.A.S.,"La   compañía   tiene  por  objeto  las  siguientes actividades:   1.  La  inversión  en  sociedades,  negocios,  títulos, acciones,  depósitos,  bonos, bienes raíces, activos fijos y cualquier otro  tipo  de inversión. 2. Compra, importación, venta, distribución, exportación,     permuta,    instalación,    explotación,    servicio, mantenimiento,  reparación,  representación,  consultoría, fabricación y/o  producción  de  bienes  y  servicios, en todo tipo de lugares. En desarrollo  del  objeto  antes  mencionado  la sociedad podrá fundar y remover  establecimientos,  almacenes,  depósitos  o  agencias.  Podrá además  adquirir  a  cualquier  titulo  toda clase de bienes muebles o inmuebles,  arrendarlos,  enajenarlos o gravarlos y darlos en garantía de  sus  propias  obligaciones,  explotar marcas, nombres comerciales, patentes,  invenciones  o  cualquier  otro bien incorporal siempre que sean  afines  al  objeto  social.  Girar,  aceptar,  endosar,  cobrar, descontar,  avalar  toda  clase  de  títulos  valores,  participar  en licitaciones  públicas  y  privadas,  contratar  directamente así como celebrar   contrato   de   mutuo,   seguro,   transporte,  cuentas  en participación, contratos con entidades bancarias, y/o financieras y en fin,   realizar   toda  clase  de  operaciones  con  títulos  valores, participar   en   licitaciones  públicas  y  privadas.  Parágrafo:  Es contrario  al  objeto  social garantizar, respaldar, fiar, o avalar en cualquier  orden  deudas  de  personas  naturales,  sean  o no socios, cualesquiera  que estas sean, y tan solo podrá hacerlo la sociedad con personas   jurídicas   que   tengan  la  calidad  de  matriz,  filial, subsidiaria  o vinculadas económicamente con la misma sociedad, previa aprobación de la asamblea general.",K6619 - Otras actividades auxiliares de las actividades de servicios financieros n.c.p.,01. ANUAL,4/25/2006,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,KR 9 89 40 AP 402,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,KR 9 89 40 AP 402,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,6702255,3133921594,sergio@valtec.com.co,1594805,,,Si,No,,Si,03. LIMPIO,No,,,Si
184219,900445600,12/31/2019,50 NIIF Pymes - Separados,No,0,EMERENE CORPORATION S.A. COLOMBIA,"El objeto principal de la sucursal EMERENE CORPORATION S.A. COLOMBIA es el de la realización de inversiones para el desarrollo de la actividad minera y sus actividades derivadas y conexas tales como la prospección, exploración y explotación de yacimientos minerales, su tratamiento, su transformación y comercialización; para ello podrá realizar todas las actividades derivadas y conexas relacionadas con las anteriores; pero también podrá invertir en cualquier tipo de actividad lícita que genere rentabilidad económica.",B0710 - Extracción de minerales de hierro,01. ANUAL,6/15/2011,6/15/2061,ACTIVA,02. SUCURSAL EXTRANJERA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,calle 93 11a 28 of 802,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,calle 93 11a 28,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,2363349,3142181632,clabogota@cla.com.ve,2109393,panama,580 - PANAMA,Si,Si,CONSULTORES EXTERNADISTAS ASOCIADOS SAS,Si,03. LIMPIO,No,,,Si
184230,800224899,12/31/2019,50 NIIF Pymes - Separados,Si,,FEYMA INGENIERIA SAS,"EJECUTAR TRABAJOS RELACIONADOS CON EL CAMPOR DE LA QRQUITECTURA, LA INGENIERIA CIVIL, LA INGENIERIA ELECTRONICA Y MECANICA",F4290 - Construcción de otras obras de ingeniería civil,01. ANUAL,5/25/1993,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CR 12 24 27 OF 101,BOYACA,TUNJA-BOYACA,CR 12 24 27 OF 101,BOYACA,TUNJA-BOYACA,7423654,3214775474,feymaingenieria@gmail.com,119911,,,Si,No,,Si,03. LIMPIO,No,,,Si
184250,801003893,12/31/2019,50 NIIF Pymes - Separados,No,,INVERSIONES S.A.,"Promover e impulsar el desarrollo regional y fomentar el empleo, a través de la organización gremial y económica para comercializar todo tipo de bienes yPromover e impulsar el desarrollo regional y fomentar el empleo, a través de la organización gremial y económica para comercializar todo tipo de bienes y servicios en las distintas áreas de la industria, la vivienda, la construcción,  el agro y las actividades comerciales, en especial la inversión en el capital de otras compañías ",G4731 - Comercio al por menor de combustible para automotores,01. ANUAL,7/11/2002,7/10/2052,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CARRERA 18 55 37,QUINDIO,ARMENIA-QUINDIO,CARRERA 18 55 37,QUINDIO,ARMENIA-QUINDIO,7472266,3206773870,basa@busesarmenia.com.co,119572,,,Si,No,,Si,03. LIMPIO,No,,,Si
184290,800096890,12/31/2019,50 NIIF Pymes - Separados,No,,muros y techos s.a.ingenieros arquitectos,construccion,F4111 - Construcción de edificios residenciales,01. ANUAL,5/22/1990,12/31/2030,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,calle 18sur numero 41aa 149,ANTIOQUIA,MEDELLIN-ANTIOQUIA,calle 18sur numero 41aa 149,ANTIOQUIA,MEDELLIN-ANTIOQUIA,3526363,1111111111,carlosg@mt.com.co,21-145472-4,,,Si,No,,Si,03. LIMPIO,No,,,Si
184332,900205090,12/31/2019,50 NIIF Pymes - Separados,Si,,GM - ISUZU CAMIONES ANDINOS DE COLOMBIA LIMITADA,"Prestación de servicios de mercadeo y la asesoría para la comercialización de vehículos comerciales para el transporte de mercancías y pasajeros en Colombia, así como la prestación de servicio de mercadeo y la asesoría para la comercialización de repuestos.",M7020 - Actividades de consultaría de gestión,01. ANUAL,3/7/2008,3/3/2107,ACTIVA,03. SOCIEDAD LIMITADA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,Cl 56A Sur 36A 09,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,Cl 56A Sur 36A 09,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,7400111,3156829138,lina.cortes@gm.com,1782019,,,Si,Si,ERNST,Si,03. LIMPIO,No,,,Si
184366,901039894,12/31/2019,50 NIIF Pymes - Separados,Si,1012168,MCC BPO SAS,"SERVICIOS DE CALL CENTER ,CONTACT CENTER,CENTRO DE CONTACTO VIRTUALS",N8220 - Actividades de centros de llamadas (Call center),01. ANUAL,12/6/2016,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CRA 6 45 120,VALLE,CALI-VALLE,CRA 6 45 120,VALLE,CALI-VALLE,4851262,3155419180,corresponencia@mcc.com.co,972290-16,,,Si,No,,Si,03. LIMPIO,No,,,Si
